id,username,created_at,lng,lat,text
1517586708295872513,Charles70805273,Fri Apr 22 19:30:41 +0000 2022,-122.81848600000001,49.111519,"@TheJenRollins You shouldn't have to have day care in the first place, because you decided in this day and age to h… https://t.co/L89atq82zT"
1517586711114526720,cloudy886,Fri Apr 22 19:30:41 +0000 2022,-123.13083649999999,49.1742415,Check out arisas999's video! #TikTok https://t.co/BMyE4BHMZW
1517586720090435585,TotalTrafficSEA,Fri Apr 22 19:30:44 +0000 2022,-122.264,47.45394,"Security incident in #Tukwila on I-5 SB between Southcenter Pky/Exit 153 and WA-18/Exit 142, stopped traffic back t… https://t.co/nGoeUNOF4v"
1517586723848417280,BestSeattle77,Fri Apr 22 19:30:45 +0000 2022,-122.3306025,47.614817,@emmettoconnell Asshole in the van. Jeez.
1517586732278972417,DrJessicaLanger,Fri Apr 22 19:30:47 +0000 2022,-123.123581,49.257639,@CanisMajor2020 clearly the UK has not yet entered THE FUTURE!
1517586739325390849,aloofloofredux,Fri Apr 22 19:30:48 +0000 2022,-122.3306025,47.614817,Turning off this hoes' retweets. Aggressively. That self promo shit gotta stop. Periodt.
1517586753997217794,NWJS_jobs,Fri Apr 22 19:30:52 +0000 2022,-120.465379,46.606829,"Want to work at Pacific Northwest University Of Health Sciences? We're hiring in Yakima, WA! https://t.co/oUs9h0doFS Schooladminjobs"
1517586766416736256,spacecojo,Fri Apr 22 19:30:55 +0000 2022,-122.3306025,47.614817,"It’s pretty well established that if you mess with the mouse, you get the ears."
1517586768710684672,tmj_WAT_sales,Fri Apr 22 19:30:55 +0000 2022,-122.181127,47.6796481,"Can you recommend anyone for this #Sales job in #Kirkland, WA? Click the link in our bio to see it and more. Cashier at United Pacific"
1517586772095643654,ResRealtyNW,Fri Apr 22 19:30:56 +0000 2022,-122.834,45.5573,See a virtual tour of our listing on 5254 NW 153RD PL #Portland #OR  #realestate https://t.co/mGsJA1BOan https://t.co/N998dsIzO0
1517586785991229442,DJSureal,Fri Apr 22 19:30:59 +0000 2022,-122.3306025,47.614817,@GawkGawkThwack You see what they did to Detroit?
1517586785487843328,fallingup79,Fri Apr 22 19:30:59 +0000 2022,-122.341576,47.609437,"Too many people for my anxiety, but just look at that sky!⁣⁣#PikePlaceMarket #PNW #BlueSkies https://t.co/4d0KXHQfuK"
1517586799865991168,Scott78173352,Fri Apr 22 19:31:03 +0000 2022,-119.48886949999999,46.2676045,@Kenny_Mayne Susan Collins is a t__t.
1517586808497795072,PrepHoopsOR,Fri Apr 22 19:31:05 +0000 2022,-122.630908,45.536402,BREAKING: @BryceDyer13 has verbally committed to play college basketball at @SOURaiders.
